index,listing_neighbourhood,year_month,active_listings_rate,min_price_active,max_price_active,median_price_active,avg_price_active,distinct_hosts,superhost_rate,avg_review_score_active,active_listings,inactive_listings,total_stays,avg_estimated_revenue_per_active,pct_change_active_listings,pct_change_inactive_listings
0,Bayside,2020-05,100.0,0.0,2544.0,86.0,144.44292803970222,1220.0,11.721311475409836,92.05848513902205,1616.0,0.0,30899.0,2461.658415841584,,
1,Bayside,2020-06,100.0,0.0,2456.0,84.0,142.58849557522123,1201.0,11.5736885928393,92.10137795275591,1586.0,0.0,30393.0,2498.889029003783,-1.856435643564358,
2,Bayside,2020-07,100.0,0.0,2426.0,85.0,150.7960235640648,1041.0,11.719500480307397,91.87455621301775,1362.0,0.0,26195.0,2505.610866372981,-14.12358133669609,
3,Bayside,2020-08,100.0,17.0,2904.0,79.0,110.69451449275361,1051.0,11.417697431018079,92.00915331807781,1380.0,0.0,24945.0,1916.7037608695655,1.3215859030837107,
4,Bayside,2020-09,100.0,17.0,2903.71,79.0,109.02848150551588,1157.0,10.97666378565255,91.95979381443298,1541.0,0.0,28820.0,1961.9354250486695,11.66666666666667,
5,Bayside,2020-10,100.0,17.0,2904.0,78.0,108.78174487772637,1141.0,10.867659947414548,92.08718487394958,1513.0,0.0,30281.0,2103.4456113681426,-1.8170019467877996,
6,Bayside,2020-11,100.0,14.0,2904.0,78.0,112.5416384563304,1115.0,10.941704035874439,92.329360780065,1477.0,0.0,27938.0,2083.91807718348,-2.379378717779246,
7,Bayside,2020-12,100.0,15.0,2904.0,80.0,116.81609511051573,1128.0,10.549645390070921,92.12472647702407,1493.0,0.0,31826.0,2486.875351640991,1.083276912660791,
8,Bayside,2021-01,100.0,15.0,2904.0,80.0,128.83222370173104,1128.0,10.638297872340425,92.10730088495575,1502.0,0.0,31143.0,2631.8848202396803,0.602813127930335,
9,Bayside,2021-02,99.73027646662172,15.0,2904.0,80.0,124.72143340094658,1111.0,10.621062106210621,92.0299003322259,1479.0,4.0,28791.0,2421.2772143340094,-1.5312916111850816,inf
10,Bayside,2021-03,99.65541006202618,15.0,2904.0,80.0,126.84854771784232,1106.0,10.488245931283906,92.06772009029345,1446.0,5.0,29291.0,2613.850622406639,-2.2312373225152116,25.0
11,Bayside,2021-04,99.16434540389972,15.0,2904.0,80.0,120.04564606741573,1087.0,10.395584176632934,92.24885321100918,1424.0,12.0,28947.0,2492.330056179775,-1.5214384508990264,140.0
12,Blacktown,2020-05,100.0,23.0,1099.0,63.0,90.30188679245283,239.0,10.87866108786611,89.92039800995025,318.0,0.0,3628.0,1037.927672955975,,
13,Blacktown,2020-06,100.0,23.0,1099.0,62.0,90.6742671009772,234.0,11.538461538461538,90.45502645502646,307.0,0.0,3816.0,1109.097719869707,-3.459119496855345,
14,Blacktown,2020-07,100.0,23.0,2164.0,66.0,123.68634686346863,212.0,9.90566037735849,90.34567901234568,271.0,0.0,3898.0,1423.9852398523985,-11.726384364820852,
15,Blacktown,2020-08,100.0,20.0,2000.0,60.0,98.15205673758865,216.0,10.185185185185185,90.01169590643275,282.0,0.0,3318.0,1228.808085106383,4.0590405904058935,
16,Blacktown,2020-09,100.0,20.0,2000.0,60.0,95.00595155709343,220.0,10.0,90.69714285714285,289.0,0.0,3614.0,1179.457508650519,2.4822695035461084,
17,Blacktown,2020-10,100.0,18.0,2000.0,64.0,98.96544483985765,216.0,9.722222222222223,91.22485207100591,281.0,0.0,4098.0,1673.4580071174375,-2.768166089965396,
18,Blacktown,2020-11,100.0,18.0,2000.0,61.0,92.80701754385964,221.0,9.502262443438914,91.05917159763314,285.0,0.0,3409.0,1227.3649122807017,1.4234875444839812,
19,Blacktown,2020-12,99.64912280701755,22.0,2000.0,61.5,92.99295774647888,217.0,10.138248847926267,91.0,284.0,1.0,4423.0,1670.380281690141,-0.35087719298245723,inf
20,Blacktown,2021-01,100.0,22.0,2228.0,61.0,106.68070175438596,213.0,10.328638497652582,90.5965909090909,285.0,0.0,4095.0,1718.1157894736841,0.35211267605634866,-100.0
21,Blacktown,2021-02,99.63768115942028,22.0,2000.0,63.0,93.55272727272727,216.0,10.185185185185185,90.8562874251497,275.0,1.0,3299.0,1075.2872727272727,-3.508771929824561,inf
22,Blacktown,2021-03,98.16849816849816,22.0,2000.0,65.0,97.65671641791045,216.0,11.11111111111111,91.84375,268.0,5.0,3457.0,1203.7873134328358,-2.5454545454545507,400.0
23,Blacktown,2021-04,96.0,22.0,2000.0,66.0,100.21969696969697,218.0,11.46788990825688,92.01960784313725,264.0,11.0,3540.0,1264.128787878788,-1.4925373134328401,120.00000000000001
24,Burwood,2020-05,100.0,15.0,2440.0,70.0,148.54981549815497,169.0,13.017751479289942,89.48066298342542,271.0,0.0,4615.0,2000.2140221402215,,
25,Burwood,2020-06,100.0,14.0,2440.0,69.0,130.9467680608365,165.0,12.121212121212121,89.49431818181819,263.0,0.0,4224.0,2066.847908745247,-2.9520295202952074,
26,Burwood,2020-07,100.0,14.0,2711.0,70.0,151.55555555555554,149.0,12.080536912751679,89.09868421052632,234.0,0.0,3819.0,1948.440170940171,-11.026615969581755,
27,Burwood,2020-08,100.0,15.0,530.0,65.0,91.73648979591837,152.0,10.526315789473683,89.5952380952381,245.0,0.0,3757.0,1272.894775510204,4.700854700854706,
28,Burwood,2020-09,100.0,15.0,530.0,66.0,92.40425855513308,158.0,10.126582278481013,89.85792349726776,263.0,0.0,4236.0,1338.4817870722434,7.346938775510203,
29,Burwood,2020-10,100.0,15.0,530.0,65.0,90.03071698113207,163.0,11.042944785276074,89.15760869565217,265.0,0.0,4367.0,1350.0943396226414,0.7604562737642651,
30,Burwood,2020-11,100.0,15.0,530.0,69.5,91.42125984251969,153.0,11.11111111111111,89.7361963190184,254.0,0.0,3888.0,1248.6259842519685,-4.150943396226414,
31,Burwood,2020-12,100.0,16.0,530.0,70.0,100.1984126984127,151.0,11.258278145695364,89.95906432748538,252.0,0.0,4599.0,1635.718253968254,-0.7874015748031482,
32,Burwood,2021-01,100.0,16.0,530.0,70.0,98.87250996015936,149.0,11.409395973154362,89.9715909090909,251.0,0.0,4641.0,1636.167330677291,-0.3968253968253954,
33,Burwood,2021-02,100.0,16.0,530.0,70.0,95.66521739130435,145.0,11.03448275862069,90.44047619047619,230.0,0.0,3999.0,1451.7695652173913,-8.366533864541836,
34,Burwood,2021-03,100.0,16.0,530.0,70.0,96.94117647058823,143.0,11.188811188811188,90.7030303030303,221.0,0.0,4248.0,1693.4343891402716,-3.913043478260869,
35,Burwood,2021-04,100.0,16.0,530.0,72.5,100.53508771929825,151.0,11.258278145695364,90.19760479041916,228.0,0.0,4036.0,1651.6052631578948,3.167420814479649,
36,Camden,2020-05,100.0,35.0,350.0,85.0,107.63265306122449,41.0,34.146341463414636,94.36666666666666,49.0,0.0,606.0,1183.734693877551,,
37,Camden,2020-06,100.0,32.0,350.0,87.5,106.76,41.0,36.58536585365854,94.82352941176471,50.0,0.0,657.0,1462.1,2.0408163265306145,
38,Camden,2020-07,100.0,31.0,2157.0,100.0,242.70212765957447,40.0,35.0,94.9,47.0,0.0,778.0,2422.8936170212764,-6.000000000000005,
39,Camden,2020-08,100.0,35.0,400.0,95.0,112.36170212765957,41.0,39.02439024390244,95.15151515151516,47.0,0.0,695.0,1616.531914893617,0.0,
40,Camden,2020-09,100.0,35.0,400.0,92.0,110.473125,42.0,40.476190476190474,95.20588235294117,48.0,0.0,770.0,1825.7164583333333,2.127659574468077,
41,Camden,2020-10,100.0,35.0,425.0,100.0,114.38811320754716,43.0,39.53488372093023,95.11764705882354,53.0,0.0,814.0,1753.827924528302,10.416666666666675,
42,Camden,2020-11,100.0,35.0,425.0,100.0,122.67924528301887,42.0,38.095238095238095,94.88235294117646,53.0,0.0,841.0,1801.0188679245282,0.0,
43,Camden,2020-12,100.0,35.0,472.0,100.0,127.60377358490567,43.0,37.2093023255814,95.02857142857142,53.0,0.0,930.0,2250.0754716981132,0.0,
44,Camden,2021-01,100.0,35.0,448.0,100.0,127.22641509433963,43.0,34.883720930232556,94.40625,53.0,0.0,855.0,1837.0566037735848,0.0,
45,Camden,2021-02,100.0,35.0,427.0,100.0,125.71153846153847,42.0,35.714285714285715,94.39393939393939,52.0,0.0,744.0,1734.5576923076924,-1.8867924528301883,
46,Camden,2021-03,100.0,35.0,425.0,100.0,126.80392156862744,41.0,36.58536585365854,94.39393939393939,51.0,0.0,838.0,1971.0196078431372,-1.9230769230769273,
47,Camden,2021-04,100.0,35.0,425.0,94.0,109.24,40.0,37.5,94.96774193548387,50.0,0.0,922.0,1968.8,-1.9607843137254943,
48,Campbelltown,2020-05,100.0,20.0,2500.0,75.0,156.28571428571428,75.0,29.333333333333332,91.93333333333334,119.0,0.0,1850.0,1291.7310924369747,,
49,Campbelltown,2020-06,100.0,20.0,2500.0,80.0,161.72268907563026,75.0,28.000000000000004,92.28888888888889,119.0,0.0,1889.0,1887.5714285714287,0.0,
50,Campbelltown,2020-07,100.0,20.0,2500.0,82.0,245.9158878504673,69.0,28.985507246376812,92.48051948051948,107.0,0.0,1701.0,2360.1028037383176,-10.084033613445376,
51,Campbelltown,2020-08,100.0,25.0,2500.0,80.5,149.12765957446808,68.0,29.411764705882355,92.5068493150685,94.0,0.0,1173.0,1733.0425531914893,-12.149532710280376,
52,Campbelltown,2020-09,100.0,25.0,510.0,74.215,114.8643,71.0,28.169014084507044,92.46753246753246,100.0,0.0,1528.0,1246.469,6.382978723404253,
53,Campbelltown,2020-10,100.0,25.0,659.0,74.0,114.77979166666667,67.0,28.35820895522388,90.77922077922078,96.0,0.0,1683.0,1733.1125,-4.0000000000000036,
54,Campbelltown,2020-11,100.0,25.0,660.0,78.0,120.74747474747475,68.0,29.411764705882355,90.42857142857143,99.0,0.0,1599.0,1426.050505050505,3.125,
55,Campbelltown,2020-12,100.0,24.0,2243.0,83.5,174.36274509803923,69.0,26.08695652173913,89.57894736842105,102.0,0.0,1867.0,3326.5,3.0303030303030276,
56,Campbelltown,2021-01,100.0,21.0,1795.0,83.0,161.3235294117647,69.0,26.08695652173913,89.84,103.0,0.0,1977.0,3293.8349514563106,0.9803921568627416,
57,Campbelltown,2021-02,99.06542056074767,20.0,2826.0,83.0,175.56190476190477,73.0,27.397260273972602,90.2987012987013,106.0,1.0,1780.0,3396.5754716981132,2.9126213592232997,inf
58,Campbelltown,2021-03,99.06542056074767,22.0,2833.0,81.0,172.36190476190475,72.0,27.77777777777778,90.55696202531645,106.0,1.0,2097.0,3462.7169811320755,0.0,0.0
59,Campbelltown,2021-04,99.05660377358491,25.0,760.0,83.0,130.25714285714287,72.0,25.0,90.71604938271605,105.0,1.0,1930.0,2231.0,-0.9433962264150941,0.0
60,Canada Bay,2020-05,100.0,24.0,2440.0,110.0,154.16594827586206,384.0,9.635416666666668,92.89491525423729,464.0,0.0,8923.0,2836.644396551724,,
61,Canada Bay,2020-06,100.0,24.0,2440.0,109.5,154.23873873873873,372.0,9.408602150537634,92.46643109540636,444.0,0.0,8875.0,2936.1103603603606,-4.31034482758621,
62,Canada Bay,2020-07,100.0,24.0,2711.0,110.0,160.2479338842975,309.0,8.737864077669903,92.8931623931624,363.0,0.0,7312.0,3309.909090909091,-18.243243243243246,
63,Canada Bay,2020-08,100.0,25.0,1450.0,102.0,148.89397759103642,310.0,9.35483870967742,94.0,357.0,0.0,7167.0,2866.275350140056,-1.6528925619834656,
64,Canada Bay,2020-09,100.0,25.0,1450.0,100.0,145.696825,345.0,8.695652173913043,93.87649402390439,400.0,0.0,8214.0,2895.26235,12.04481792717087,
65,Canada Bay,2020-10,100.0,25.0,1100.0,100.0,141.86313131313133,343.0,8.16326530612245,93.98785425101215,396.0,0.0,8666.0,3097.5156818181817,-1.0000000000000009,
66,Canada Bay,2020-11,100.0,21.0,1100.0,100.0,141.1720430107527,322.0,8.385093167701864,93.70338983050847,372.0,0.0,7758.0,2887.440860215054,-6.060606060606055,
67,Canada Bay,2020-12,100.0,21.0,3300.0,104.0,157.1811023622047,324.0,8.641975308641975,93.13617021276596,381.0,0.0,8552.0,3385.587926509186,2.4193548387096753,
68,Canada Bay,2021-01,100.0,21.0,3586.0,100.0,155.70572916666666,327.0,8.56269113149847,93.43829787234043,384.0,0.0,8390.0,3378.1067708333335,0.7874015748031482,
69,Canada Bay,2021-02,99.73890339425587,21.0,3300.0,100.0,153.06806282722513,322.0,8.385093167701864,92.82916666666667,382.0,1.0,7995.0,3206.4476439790574,-0.520833333333337,inf
70,Canada Bay,2021-03,99.73753280839895,21.0,3300.0,100.0,154.2,321.0,8.09968847352025,92.62288135593221,380.0,1.0,8366.0,3437.5394736842104,-0.5235602094240788,0.0
71,Canada Bay,2021-04,99.46666666666667,25.0,3300.0,109.0,158.73458445040214,314.0,7.961783439490445,93.69565217391305,373.0,2.0,7795.0,3306.7265415549596,-1.8421052631578894,100.0
72,Canterbury-Bankstown,2020-05,100.0,12.0,1000.0,71.0,96.47336377473364,502.0,9.362549800796813,90.63461538461539,657.0,0.0,9625.0,1336.185692541857,,
73,Canterbury-Bankstown,2020-06,100.0,13.0,999.0,70.0,96.74,494.0,9.31174089068826,90.76470588235294,650.0,0.0,9995.0,1437.4276923076923,-1.0654490106544956,
74,Canterbury-Bankstown,2020-07,100.0,13.0,2157.0,75.0,104.77777777777777,449.0,10.022271714922049,90.96648044692738,576.0,0.0,8936.0,1448.328125,-11.384615384615381,
75,Canterbury-Bankstown,2020-08,100.0,13.0,850.0,70.0,93.40958707360862,429.0,10.023310023310025,90.59705882352941,557.0,0.0,7862.0,1225.3626391382406,-3.298611111111116,
76,Canterbury-Bankstown,2020-09,100.0,13.0,650.0,70.0,92.06618270799348,475.0,9.894736842105264,90.63563829787235,613.0,0.0,9405.0,1337.6812887438825,10.053859964093359,
77,Canterbury-Bankstown,2020-10,100.0,13.0,650.0,70.0,92.96316993464052,474.0,9.915611814345992,90.57671957671958,612.0,0.0,10499.0,1518.9714215686274,-0.16313213703099683,
78,Canterbury-Bankstown,2020-11,100.0,13.0,900.0,70.0,95.35532994923858,465.0,10.32258064516129,91.06539509536785,591.0,0.0,9154.0,1391.3536379018612,-3.4313725490196068,
79,Canterbury-Bankstown,2020-12,100.0,13.0,900.0,70.0,98.41876046901173,457.0,9.62800875273523,91.05464480874316,597.0,0.0,11261.0,1839.8793969849246,1.0152284263959421,
80,Canterbury-Bankstown,2021-01,100.0,13.0,893.0,70.0,97.53872053872054,452.0,9.513274336283185,91.09444444444445,594.0,0.0,10277.0,1658.828282828283,-0.5025125628140725,
81,Canterbury-Bankstown,2021-02,99.49664429530202,13.0,2261.0,70.0,105.57504215851603,453.0,9.492273730684326,91.11173184357541,593.0,3.0,9541.0,1705.2529510961215,-0.16835016835017313,inf
82,Canterbury-Bankstown,2021-03,99.48805460750853,13.0,1000.0,70.0,99.43396226415095,450.0,9.777777777777779,91.02535211267606,583.0,3.0,9753.0,1580.4013722126929,-1.6863406408094472,0.0
83,Canterbury-Bankstown,2021-04,98.96013864818023,13.0,851.0,70.0,96.07005253940456,448.0,9.821428571428571,91.33431952662721,571.0,6.0,9206.0,1447.059544658494,-2.0583190394511175,100.0
84,Cumberland,2020-05,100.0,15.0,2491.0,100.0,137.08777969018934,409.0,14.91442542787286,92.05747126436782,582.0,0.0,10724.0,2401.2852233676977,,
85,Cumberland,2020-06,100.0,14.0,2490.0,100.0,133.67889908256882,397.0,14.105793450881613,91.43859649122807,546.0,0.0,10058.0,2321.747252747253,-6.185567010309279,
86,Cumberland,2020-07,100.0,14.0,2711.0,92.0,143.89411764705883,318.0,14.150943396226415,91.61842105263158,426.0,0.0,7973.0,2179.239436619718,-21.978021978021978,
87,Cumberland,2020-08,100.0,15.0,2500.0,85.0,116.16096698113208,318.0,14.779874213836477,91.17105263157895,425.0,0.0,7711.0,2006.1336235294118,-0.23474178403756207,
88,Cumberland,2020-09,100.0,15.0,2500.0,85.0,116.48291404612159,360.0,14.444444444444443,91.4235294117647,479.0,0.0,9272.0,2130.9547181628395,12.705882352941167,
89,Cumberland,2020-10,100.0,15.0,2490.0,85.0,111.36231759656651,354.0,14.124293785310735,91.38972809667673,468.0,0.0,9398.0,2245.613290598291,-2.2964509394572064,
90,Cumberland,2020-11,100.0,15.0,2490.0,85.0,112.37044967880085,358.0,13.966480446927374,91.95886075949367,469.0,0.0,8783.0,2054.185501066098,0.21367521367521292,
91,Cumberland,2020-12,100.0,15.0,2490.0,93.0,118.40256959314775,359.0,12.534818941504177,90.24610591900311,469.0,0.0,9843.0,2447.5287846481874,0.0,
92,Cumberland,2021-01,100.0,15.0,2490.0,95.0,121.02164502164503,357.0,12.885154061624648,90.73270440251572,464.0,0.0,9211.0,2333.5237068965516,-1.0660980810234588,
93,Cumberland,2021-02,99.78858350951374,15.0,2490.0,98.0,121.98510638297873,359.0,13.370473537604457,90.57230769230769,472.0,1.0,8879.0,2059.637711864407,1.724137931034475,inf
94,Cumberland,2021-03,99.79253112033194,15.0,2490.0,95.0,122.258872651357,359.0,12.534818941504177,90.6920731707317,481.0,1.0,10040.0,2356.6652806652805,1.9067796610169552,0.0
95,Cumberland,2021-04,99.09909909909909,15.0,2490.0,100.0,127.75342465753425,331.0,12.990936555891238,91.48344370860927,440.0,4.0,8713.0,2245.2431818181817,-8.523908523908519,300.0
96,Fairfield,2020-05,100.0,20.0,501.0,76.0,102.35416666666667,56.0,16.071428571428573,89.63380281690141,96.0,0.0,1162.0,1127.5520833333333,,
97,Fairfield,2020-06,100.0,20.0,501.0,76.0,101.1938775510204,57.0,15.789473684210526,89.42465753424658,98.0,0.0,1355.0,1219.938775510204,2.083333333333326,
98,Fairfield,2020-07,100.0,24.0,2164.0,78.0,232.1595744680851,52.0,15.384615384615385,89.34328358208955,94.0,0.0,1266.0,1365.1489361702127,-4.081632653061229,
99,Fairfield,2020-08,100.0,20.0,840.0,78.0,90.57303370786516,53.0,15.09433962264151,89.28358208955224,89.0,0.0,1176.0,903.4831460674158,-5.319148936170215,
100,Fairfield,2020-09,100.0,20.0,840.0,78.0,94.34478260869567,54.0,14.814814814814813,89.55882352941177,92.0,0.0,1251.0,962.9030434782609,3.370786516853941,
101,Fairfield,2020-10,100.0,20.0,840.0,75.0,93.12270588235295,49.0,16.3265306122449,90.24590163934427,85.0,0.0,1349.0,1239.8824705882355,-7.608695652173914,
102,Fairfield,2020-11,100.0,20.0,840.0,69.5,92.03658536585365,52.0,17.307692307692307,92.41509433962264,82.0,0.0,1224.0,1146.7439024390244,-3.529411764705881,
103,Fairfield,2020-12,100.0,20.0,1429.0,75.0,109.17647058823529,56.0,16.071428571428573,92.20370370370371,85.0,0.0,1433.0,1778.164705882353,3.658536585365857,
104,Fairfield,2021-01,100.0,15.0,840.0,78.0,105.02409638554217,54.0,14.814814814814813,92.34545454545454,83.0,0.0,1589.0,1874.421686746988,-2.352941176470591,
105,Fairfield,2021-02,98.83720930232558,20.0,840.0,75.0,101.34117647058824,56.0,16.071428571428573,92.48214285714286,85.0,1.0,1284.0,1225.270588235294,2.4096385542168752,inf
106,Fairfield,2021-03,98.86363636363636,17.0,840.0,75.0,99.34482758620689,57.0,15.789473684210526,92.86440677966101,87.0,1.0,1444.0,1483.2298850574712,2.35294117647058,0.0
107,Fairfield,2021-04,98.9247311827957,20.0,840.0,77.5,107.8695652173913,60.0,15.0,92.26229508196721,92.0,1.0,1357.0,1319.7173913043478,5.747126436781613,0.0
108,Georges River,2020-05,100.0,0.0,3500.0,80.0,125.91826923076923,312.0,12.179487179487179,92.16603773584906,416.0,0.0,7353.0,1955.2091346153845,,
109,Georges River,2020-06,100.0,0.0,3499.0,80.0,127.32850241545894,305.0,11.80327868852459,92.50384615384615,414.0,0.0,7389.0,2109.623188405797,-0.48076923076922906,
110,Georges River,2020-07,100.0,0.0,1500.0,80.0,123.33060109289617,275.0,13.090909090909092,92.82905982905983,366.0,0.0,6553.0,2046.139344262295,-11.594202898550721,
111,Georges River,2020-08,100.0,25.0,997.0,75.0,104.26202247191011,272.0,13.602941176470587,92.73873873873873,356.0,0.0,6207.0,1689.7941011235953,-2.732240437158473,
112,Georges River,2020-09,100.0,21.0,1250.0,70.0,104.73883054892602,298.0,12.416107382550337,92.8,419.0,0.0,7853.0,1838.2491646778044,17.69662921348314,
113,Georges River,2020-10,100.0,21.0,1302.0,70.0,108.61342168674699,295.0,12.54237288135593,92.953125,415.0,0.0,8299.0,2142.4162168674698,-0.9546539379474916,
114,Georges River,2020-11,100.0,21.0,1564.0,70.0,107.48687350835323,302.0,13.245033112582782,92.40839694656489,419.0,0.0,7794.0,1984.0668257756563,0.9638554216867545,
115,Georges River,2020-12,100.0,21.0,1850.0,73.0,113.58897243107769,294.0,12.925170068027212,92.34274193548387,399.0,0.0,8462.0,2333.997493734336,-4.77326968973747,
116,Georges River,2021-01,100.0,21.0,1807.0,70.0,111.68010075566751,291.0,12.027491408934708,91.516,397.0,0.0,8192.0,2137.277078085642,-0.5012531328320802,
117,Georges River,2021-02,99.74619289340102,21.0,1750.0,70.0,108.81933842239185,289.0,12.110726643598616,91.51417004048584,393.0,1.0,7445.0,1876.9185750636132,-1.0075566750629705,inf
118,Georges River,2021-03,99.74358974358975,21.0,1750.0,70.0,109.08483290488432,291.0,11.683848797250858,92.14522821576763,389.0,1.0,7651.0,1943.4370179948587,-1.0178117048346036,0.0
119,Georges River,2021-04,98.14323607427056,21.0,1750.0,70.0,113.24864864864865,284.0,10.915492957746478,92.29910714285714,370.0,7.0,6967.0,1841.9324324324325,-4.884318766066842,600.0
120,Hornsby,2020-05,100.0,20.0,5000.0,91.0,152.13763440860214,338.0,25.7396449704142,93.49019607843137,465.0,0.0,7581.0,2004.3505376344085,,
121,Hornsby,2020-06,100.0,20.0,4999.0,87.5,149.54166666666666,325.0,26.153846153846157,93.59604519774011,456.0,0.0,7987.0,2320.1184210526317,-1.9354838709677469,
122,Hornsby,2020-07,100.0,20.0,5000.0,90.0,181.39429928741092,299.0,29.09698996655518,93.25,421.0,0.0,7161.0,2429.7624703087886,-7.675438596491224,
123,Hornsby,2020-08,100.0,20.0,5000.0,85.0,155.32309582309583,296.0,29.39189189189189,93.43809523809524,407.0,0.0,6666.0,2310.9758476658476,-3.32541567695962,
124,Hornsby,2020-09,100.0,20.0,5000.0,85.0,155.722,316.0,28.164556962025316,93.59766763848397,445.0,0.0,7979.0,2732.321325842697,9.336609336609335,
125,Hornsby,2020-10,100.0,20.0,1466.0,89.0,145.6325352112676,309.0,28.478964401294498,93.6,426.0,0.0,8140.0,2810.8853755868545,-4.269662921348316,
126,Hornsby,2020-11,100.0,20.0,1466.0,89.0,151.53381642512076,305.0,29.18032786885246,93.63924050632912,414.0,0.0,7159.0,2774.289855072464,-2.8169014084507005,
127,Hornsby,2020-12,99.77064220183486,20.0,1466.0,94.0,165.64367816091954,322.0,27.639751552795033,93.9121212121212,435.0,1.0,8745.0,3564.937931034483,5.072463768115942,inf
128,Hornsby,2021-01,100.0,20.0,1466.0,94.0,165.06279069767442,321.0,28.34890965732087,93.8785046728972,430.0,0.0,8368.0,3242.020930232558,-1.1494252873563204,-100.0
129,Hornsby,2021-02,99.52941176470588,20.0,1466.0,95.0,162.33096926713947,319.0,28.213166144200624,93.90965732087227,423.0,2.0,7269.0,2812.2340425531916,-1.6279069767441867,inf
130,Hornsby,2021-03,99.52380952380952,20.0,1466.0,90.0,160.5622009569378,316.0,28.164556962025316,93.328125,418.0,2.0,7499.0,2900.2296650717703,-1.1820330969267157,0.0
131,Hornsby,2021-04,98.58156028368793,20.0,1466.0,95.0,168.01438848920864,322.0,26.70807453416149,93.61904761904762,417.0,6.0,7196.0,2761.191846522782,-0.23923444976076125,200.0
132,Hunters Hill,2020-05,100.0,35.0,2440.0,183.0,325.5740740740741,54.0,5.555555555555555,94.97222222222223,54.0,0.0,1091.0,7110.240740740741,,
133,Hunters Hill,2020-06,100.0,35.0,2440.0,180.0,321.8545454545455,55.0,5.454545454545454,94.91891891891892,55.0,0.0,1075.0,6206.981818181818,1.85185185185186,
134,Hunters Hill,2020-07,100.0,36.0,2711.0,152.0,328.1304347826087,46.0,6.521739130434782,95.51515151515152,46.0,0.0,885.0,6844.45652173913,-16.36363636363637,
135,Hunters Hill,2020-08,100.0,30.0,1100.0,155.0,252.95555555555555,45.0,6.666666666666667,95.24242424242425,45.0,0.0,887.0,5180.444444444444,-2.1739130434782594,
136,Hunters Hill,2020-09,100.0,30.0,1100.0,170.0,258.41720000000004,50.0,6.0,95.38235294117646,50.0,0.0,1005.0,5519.6832,11.111111111111116,
137,Hunters Hill,2020-10,100.0,30.0,1100.0,190.0,269.5098039215686,51.0,7.8431372549019605,95.45454545454545,51.0,0.0,1044.0,5783.392156862745,2.0000000000000018,
138,Hunters Hill,2020-11,100.0,30.0,1000.0,167.5,240.58,50.0,8.0,95.38235294117646,50.0,0.0,946.0,4390.52,-1.9607843137254943,
139,Hunters Hill,2020-12,100.0,30.0,1000.0,164.0,273.03921568627453,50.0,10.0,95.16129032258064,51.0,0.0,1169.0,6019.137254901961,2.0000000000000018,
140,Hunters Hill,2021-01,100.0,30.0,1200.0,195.0,310.90384615384613,50.0,8.0,95.28125,52.0,0.0,1168.0,6406.615384615385,1.9607843137254832,
141,Hunters Hill,2021-02,100.0,30.0,1500.0,155.0,321.7647058823529,49.0,8.16326530612245,94.625,51.0,0.0,1028.0,6134.196078431372,-1.9230769230769273,
142,Hunters Hill,2021-03,100.0,30.0,1500.0,190.0,345.54901960784315,49.0,8.16326530612245,94.61290322580645,51.0,0.0,1012.0,5607.980392156863,0.0,
143,Hunters Hill,2021-04,100.0,30.0,1500.0,160.5,339.24074074074076,51.0,9.803921568627452,94.88235294117646,54.0,0.0,986.0,5346.425925925926,5.882352941176472,
144,Inner West,2020-05,100.0,15.0,4000.0,106.0,179.79434657927078,2010.0,13.184079601990051,93.43704121964991,2443.0,0.0,54280.0,3732.1563651248466,,
145,Inner West,2020-06,100.0,14.0,4000.0,100.0,180.89225031081642,1971.0,12.633181126331811,93.41680960548885,2415.0,0.0,53850.0,3823.27867494824,-1.1461318051575908,
146,Inner West,2020-07,100.0,14.0,3999.0,101.0,188.5935935935936,1675.0,13.850746268656716,93.44784422809458,2000.0,0.0,44122.0,3848.563,-17.18426501035196,
147,Inner West,2020-08,100.0,17.0,5000.0,99.0,155.6333251953125,1700.0,13.411764705882353,93.50237288135594,2049.0,0.0,43961.0,3117.6411664226453,2.4499999999999966,
148,Inner West,2020-09,100.0,17.0,5000.0,100.0,154.1234812880766,1901.0,12.414518674381904,93.48656898656898,2299.0,0.0,50932.0,3241.5154327968685,12.20107369448511,
149,Inner West,2020-10,100.0,16.0,5000.0,100.0,152.16647032772366,1878.0,12.40681576144835,93.57721046077211,2260.0,0.0,52388.0,3470.676296460177,-1.6963897346672474,
150,Inner West,2020-11,100.0,17.0,5000.0,100.0,149.70168439716312,1874.0,11.953041622198505,93.53535353535354,2258.0,0.0,50866.0,3323.6364038972542,-0.08849557522123686,
151,Inner West,2020-12,100.0,17.0,4000.0,100.0,153.01347708894878,1866.0,12.004287245444802,93.56028368794327,2229.0,0.0,53946.0,3588.0865859129653,-1.2843224092116912,
152,Inner West,2021-01,99.9546485260771,17.0,5000.0,100.0,153.77293369663943,1838.0,11.969532100108813,93.52207792207793,2204.0,1.0,53109.0,3621.5263157894738,-1.121579183490351,inf
153,Inner West,2021-02,100.0,17.0,5000.0,100.0,152.87757909215955,1828.0,11.87089715536105,93.48685939553219,2183.0,0.0,50948.0,3409.686669720568,-0.9528130671506374,-100.0
154,Inner West,2021-03,100.0,17.0,5000.0,100.0,153.71660482374767,1805.0,11.800554016620499,93.47238855622089,2158.0,0.0,51402.0,3488.8614457831327,-1.1452130096197943,
