host_id,host_name,host_is_superhost,host_neighbourhood,host_since
109437050,Claire,False,,2017-01-02
148726252,Richard,False,,2017-09-01
15945505,Natalie,False,Erskineville,2014-05-25
9876071,Ryan,False,Newtown,2013-11-07
123986304,Adam,False,Woollahra,2017-04-03
9874746,Megan,False,,2013-11-07
2500329,Luciana,True,Annandale,2012-05-30
141422847,Amy,False,,2017-07-19
126174106,Tom,False,Peakhurst,2017-04-16
43731317,Mario,False,Redfern,2015-09-08
148732968,Rebecca,False,,2017-09-01
6005794,Kazia,False,,2013-04-20
148864202,Vish,False,Bondi,2017-09-02
148864202,,,,
102936010,Mohammad,False,,2016-11-08
28653885,Christian,False,St Peters,2015-03-02
148889325,Lucie,True,Manly,2017-09-03
148889325,Lucie,False,Manly,2017-09-03
65674174,Max,False,North Bondi,2016-04-03
5380426,Natalie,False,,2013-03-08
11077256,Larisa,False,Manly,2014-01-06
107527767,Arthur,False,Rhodes,2016-12-17
148987799,Kim,True,,2017-09-03
148987799,Kim,False,,2017-09-03
136104814,Tracey,False,Bondi Junction,2017-06-20
148996415,Laura,False,,2017-09-03
5663040,Kate,False,Bondi,2013-03-28
133473088,Michael,False,Arncliffe,2017-06-05
9156192,Josine,False,Manly,2013-10-01
62899414,Holly,False,Sydney,2016-03-14
149021527,Carol,False,Camperdown,2017-09-04
52489473,Robert,False,Chatswood,2015-12-28
11283377,Sarah,False,Darlinghurst,2014-01-14
37890807,Nick,False,Kingsgrove,2015-07-08
95612497,Sophie,False,Paddington,2016-09-17
118919997,Michael,False,Bondi Beach,2017-03-03
3723223,Jules,False,Balmain,2012-10-01
149039680,Emily & Steve,False,Palm Beach,2017-09-04
5761984,Gary,False,Vaucluse,2013-04-04
22230459,Steve,False,,2014-10-07
137771041,Yihan,False,Pyrmont,2017-06-30
34404975,Sophie,False,Redfern,2015-05-27
34404975,,,,
149150560,Joseph,False,,2017-09-04
8963402,Noa & Keren,True,St Peters,2013-09-21
149164701,Joseph,False,,2017-09-04
68303411,Hans,False,Belfield,2016-04-21
55204448,Alex,False,Bondi Beach,2016-01-18
55204448,Alex,True,Bondi Beach,2016-01-18
55204448,,,,
146249717,Emmy,False,,2017-08-16
146249717,Emma,False,,2017-08-16
149184601,Nigel,False,,2017-09-05
149186090,Joseph,False,Haymarket,2017-09-05
3111538,Christina,False,,2012-07-31
70272848,若澜,False,,2016-05-04
149187608,Elisa,False,Bondi,2017-09-05
149187608,,,,
134962265,Therese,False,Clovelly,2017-06-13
33641898,Bella,False,Overseas,2015-05-18
33641898,,,,
120842815,Thomas,False,Potts Point,2017-03-15
25233201,Glyn,False,Redfern,2014-12-26
137947294,Connie,True,,2017-07-01
149214075,Romela,False,,2017-09-05
65311921,Michelle,False,,2016-04-01
149223300,Caliph,False,Marrickville,2017-09-05
593197,Luke,True,Coogee,2011-05-16
56012965,Laura,False,Hurstville,2016-01-25
149298041,Raven,False,,2017-09-05
81605042,Anna,False,Bondi,2016-07-04
56584820,Lucy,False,,2016-01-29
40434438,Meladie,False,Burwood,2015-08-03
17428941,Jane,False,Annandale,2014-06-29
108040918,Peter,False,North Strathfield,2016-12-21
149334037,Stuart,False,Potts Point,2017-09-06
45511821,Hanna,False,Coogee,2015-10-01
20290999,Cheryl,False,Balgowlah,2014-08-19
7811966,Juzzy And Lenny,False,Clovelly,2013-07-29
7617959,Amber,False,Redfern,2013-07-21
7617959,Amber,True,Redfern,2013-07-21
149467219,Jim,False,,2017-09-06
149467993,Matheus,False,,2017-09-06
4384599,Johanna,False,,2012-12-11
79511125,Nathan,False,Turrella,2016-06-23
149489018,Jacquelin,False,Clovelly,2017-09-06
376637,Flora,False,Petersham,2011-02-04
66415301,Stephen,False,Bondi,2016-04-09
46673493,Kristi,False,Manly,2015-10-15
49371990,Roan,False,Croydon Park,2015-11-18
49371990,,,,
19210140,Shelley,False,Beaconsfield,2014-07-31
149518588,Yan (Suzy),False,,2017-09-07
55448769,Monique,False,Bondi,2016-01-20
79021856,Anna,False,,2016-06-21
79021856,,,,
25622403,Kim,True,Bondi,2015-01-05
149624356,Leticia,False,Campsie,2017-09-07
77071702,Yanping,False,,2016-06-11
26153691,Paula,False,,2015-01-15
70758439,Kirsty,True,Alexandria,2016-05-07
9653770,Benjamin,False,,2013-10-27
62831636,Adam,False,,2016-03-13
46021454,Suzy,False,,2015-10-07
20784908,Cristina,False,,2014-09-01
17910702,Andrew And Amy,False,,2014-07-10
49824869,Kerry,False,,2015-11-24
145604947,Fabieli,False,Bronte,2017-08-12
95228926,Fiona,False,Kingsford,2016-09-15
41692766,Elisha,False,,2015-08-17
149772733,Natasha,False,Randwick,2017-09-09
146820671,Jenny,True,,2017-08-19
45866963,Carolina,False,Manly,2015-10-06
28373443,Angelina,False,,2015-02-25
10282702,Tatiana,True,Chatswood,2013-11-26
10282702,Tatiana,False,Chatswood,2013-11-26
5421114,Nikki,False,Woollahra,2013-03-11
25714084,Patrick,False,Surry Hills,2015-01-06
11029538,Dylan,True,,2014-01-05
56946142,Benny,False,Arncliffe,2016-02-01
43968670,Rebecca,False,,2015-09-11
149475531,Angela,False,Palm Beach,2017-09-06
84842463,Richard,False,Fairlight,2016-07-20
53498537,Tim,True,,2016-01-05
6344068,Nena,False,,2013-05-12
149900887,Aline,False,Maroubra,2017-09-10
34158022,Grace,False,,2015-05-25
13937427,Amin,False,Sydney,2014-04-05
100948574,Ellie,False,,2016-10-23
337927,Hometime,False,,2011-01-06
149919759,Josie,False,Redfern,2017-09-10
423706,Liv,False,Bondi Beach,2011-03-05
14737780,Susana,False,Queens Park,2014-04-26
150011035,Nancy,False,Manly,2017-09-10
16399467,Frederick,False,Glebe,2014-06-04
150018112,Ahmad,False,,2017-09-10
54399677,Marcelo,False,,2016-01-12
133173422,Mer,True,Potts Point,2017-06-02
133173422,Mer,False,Potts Point,2017-06-02
150050000,Seranin,False,Lane Cove,2017-09-11
112987020,Kwabena,False,Zetland,2017-01-24
29026720,Megan,False,Waterloo,2015-03-09
560256,Eilis,False,,2011-05-05
14481318,Merrin,False,,2014-04-19
81389873,Bruna,False,Ultimo,2016-07-03
146973396,Ruben,False,Bondi,2017-08-20
24322367,Kristina,False,Newtown,2014-11-30
105883005,Jules,False,Surry Hills,2016-12-02
333594,Tamar,False,Annandale,2011-01-03
2517570,Hannah,False,,2012-06-01
150210636,Henry Socrates,False,Concord,2017-09-12
150210636,,,,
150210963,Springfield,False,Potts Point,2017-09-12
20747900,Sandra,False,,2014-08-31
139475123,Anshul,False,,2017-07-09
43939949,Allie,True,St Leonards,2015-09-11
51606098,Xinhui,False,Ultimo,2015-12-17
106425066,Danielle,False,,2016-12-06
147048007,Corey,False,,2017-08-21
26338463,Mike,False,,2015-01-19
150340986,Kate,True,Bondi Beach,2017-09-12
150340986,Kate,False,Bondi Beach,2017-09-12
150342692,Lucy,False,Balgowlah,2017-09-12
42236602,Ambre,False,,2015-08-22
92115359,Jason,False,Waterloo,2016-08-27
92115359,Youngjin,False,Waterloo,2016-08-27
150371455,Ivan,False,Surry Hills,2017-09-13
149363138,Everton,False,Mascot,2017-09-06
4246449,Doug,False,Malabar,2012-11-26
21865159,Claire,False,,2014-09-28
12741262,Harry,False,Bondi,2014-03-02
87812401,Carla,False,,2016-08-03
112122324,Karen,False,,2017-01-18
76323583,Fetimah,False,,2016-06-07
13251457,Amelia,False,South Coogee,2014-03-18
82041160,Blake,False,,2016-07-06
105636610,Katie,False,Bellevue Hill,2016-11-29
9173396,Nick,False,Redfern,2013-10-01
88976437,Megan,False,Maroubra,2016-08-09
111985125,Marco,False,,2017-01-17
150539843,Rishabh,False,,2017-09-14
150547474,Andres,False,Penshurst,2017-09-14
17686815,Mick,False,Balgowlah,2014-07-05
136558649,Nataya,False,Waterloo,2017-06-23
35516838,Alvin,True,,2015-06-10
144064125,Chris,False,Chippendale,2017-08-03
54924515,Lynne,True,Randwick,2016-01-17
133160199,Suki,True,,2017-06-02
133160199,Suki,False,,2017-06-02
27563396,Peter,False,Clovelly,2015-02-10
150752298,Stuart,False,Haberfield,2017-09-15
109541783,Julio,False,Darlinghurst,2017-01-02
150775648,Katie,False,Lewisham,2017-09-16
27176452,Laura,True,,2015-02-03
9452095,Helen,True,Clovelly,2013-10-15
150787554,Corinne,False,,2017-09-16
150788575,Kati,False,Bondi Beach,2017-09-16
80392253,Shelley,False,,2016-06-28
90879908,Jimmy,False,,2016-08-20
25631102,Thierry,False,,2015-01-05
570245,Mel,False,Petersham,2011-05-09
44634634,Michaela,False,Rose Bay,2015-09-20
138039480,Mon,False,,2017-07-01
95930913,Guilherme,False,,2016-09-19
46035185,Julie,False,Coogee,2015-10-07
76043545,Vince,False,,2016-06-06
150892021,Ned,False,,2017-09-17
150895304,Catherine,False,Willoughby,2017-09-17
135591401,Raukura,False,,2017-06-18
21627737,Viviana,False,Redfern,2014-09-22
28386926,Marissa,True,,2015-02-26
25518974,Angela,False,Balmain,2015-01-02
44882192,Hope,False,,2015-09-22
87796401,Sam,False,Alexandria,2016-08-03
678023,India,False,North Bondi,2011-06-08
52623889,Derek,False,Earlwood,2015-12-29
10084114,Annabel,False,Avalon Beach,2013-11-17
150745716,Victoria,True,Avalon Beach,2017-09-15
45564662,Shelly,True,Coogee,2015-10-02
151028641,Shimi,True,Maroubra,2017-09-18
20156826,Paul,False,Ultimo,2014-08-17
125970082,Scott,False,South Coogee,2017-04-15
151029821,Corinne,False,Stanmore,2017-09-18
151030999,Rosa,False,Bankstown,2017-09-18
11404220,Grace,False,Bronte,2014-01-17
57440793,Melissa,False,Queens Park,2016-02-04
65451007,Sha,False,,2016-04-02
106396183,Rich,False,Bondi Beach,2016-12-06
151070326,Antony,True,,2017-09-18
151070326,Antony,False,,2017-09-18
8686144,David,False,Randwick,2013-09-07
8686144,David,True,Randwick,2013-09-07
151074979,Merri,False,Beaconsfield,2017-09-18
56953068,Paula,False,,2016-02-01
6419242,Fiona,False,Double Bay,2013-05-16
48801356,Tim,False,Elizabeth Bay,2015-11-11
88213263,Justin,False,Cronulla,2016-08-05
61887679,Ingrid,True,Lane Cove,2016-03-07
26565609,Mary,False,Bronte,2015-01-23
106864470,Edrick,False,,2016-12-11
151217112,Anastasia,False,,2017-09-19
149474350,Maylis,False,,2017-09-06
90891829,Meghan,True,,2016-08-20
45625657,Endre,False,Coogee,2015-10-02
23999115,Anna And Richard,False,,2014-11-21
17395633,Patrick,False,Woollahra,2014-06-29
11140490,Cathy,False,,2014-01-09
9478645,Rachel,False,Redfern,2013-10-17
20787818,Chris,False,,2014-09-01
117016556,Andrea,False,Bondi Beach,2017-02-18
117016556,,,,
75359594,Orlando,False,,2016-06-02
103290945,Clifton,False,,2016-11-11
151330503,Megan,False,Matraville,2017-09-20
148617022,Jonny,True,Redfern,2017-09-01
22320113,Joanna,False,,2014-10-09
151332929,Shane & Lewis,True,Darlinghurst,2017-09-20
151231961,Natalie,False,,2017-09-19
5665779,Yavana,False,,2013-03-28
24151535,Syed,False,,2014-11-25
125094119,Luciana,False,Balgowlah,2017-04-10
15592416,Gail,True,Neutral Bay,2014-05-16
165470567,Kimberley,False,,2018-01-02
109034730,Eli,False,Maroubra,2016-12-29
32441670,Julie,False,,2015-05-02
14145177,Chelsea,False,,2014-04-11
738056,Diana And Lucas,False,Gladesville,2011-06-24
24848814,Jodi,False,,2014-12-15
124342964,Coffee,False,Haymarket,2017-04-05
151450433,Jenny,False,Balmain,2017-09-20
35873854,Jack And Sofie,False,Lilyfield,2015-06-15
61020443,Ewe,False,Wollstonecraft,2016-02-29
52868941,Megan,False,,2015-12-31
150352624,Kieran,False,,2017-09-12
105485843,Shahidul,False,,2016-11-28
12752665,Tim,False,Bondi,2014-03-03
24810054,Dave,True,Chatswood,2014-12-14
61396459,Shane,False,,2016-03-03
39549493,Ramona,False,,2015-07-25
9624604,Suzy,True,,2015-11-09
151609162,Megan,False,Haymarket,2017-09-22
134474215,Lisa,False,Avalon Beach,2017-06-11
151521780,Chenn,False,,2017-09-21
147945284,Ash,False,,2017-08-27
49385904,Sam,False,Potts Point,2015-11-19
15147782,Jeanette,True,Woolloomooloo,2014-05-05
7958988,Neil,False,,2013-08-05
151703404,Elizabeth,False,,2017-09-22
12276173,Damien,False,Surry Hills,2014-02-16
69162065,Stefano,False,Glebe,2016-04-27
151721860,Jon,False,,2017-09-22
9863786,Erin & Murray,False,,2013-11-07
6596201,Hannah,False,,2013-05-27
151719570,Danielle,False,Darlinghurst,2017-09-22
47288348,Lloyd'S,True,,2015-10-23
127330605,Tay,False,Newtown,2017-04-24
59979660,Jenny,False,,2016-02-22
151758685,Mridul,False,,2017-09-23
151771457,Tota,False,,2017-09-23
7276211,Laurie-Anne,False,Glebe,2013-07-04
56939042,Rebecca,False,Willoughby,2016-02-01
88377041,Jorden,False,Maroubra,2016-08-06
52368313,Laura,False,Annandale,2015-12-27
10510347,Kirsty,False,,2013-12-08
29358090,Luke,True,,2015-03-15
29358090,Luke,False,,2015-03-15
22636654,Donna,False,,2014-10-17
22636654,Emma,False,,2014-10-17
39500776,Fanny,False,Bondi Beach,2015-07-25
151858577,Toby,False,,2017-09-24
116027490,Nick,False,North Bondi,2017-02-12
62590850,Richard,False,,2016-03-11
92240208,Al,False,,2016-08-28
5216029,Paul,False,North Bondi,2013-02-24
37463332,Richard & Laura,False,Elizabeth Bay,2015-07-04
150626491,Isabel,False,,2017-09-14
151948776,Jason,False,Newtown,2017-09-24
146767211,Martin,True,Fairlight,2017-08-19
12856215,Caroline,False,,2014-03-06
150809771,Mary,True,,2017-09-16
6692005,Tara,True,Potts Point,2013-06-02
103390005,Kimberley,False,St Leonards,2016-11-11
26034657,Stephen,False,,2015-01-13
151972199,Hometime,True,Kirribilli,2017-09-24
11246237,Ashaya,False,,2014-01-12
117384644,Georgi,False,Darlinghurst,2017-02-21
9883021,Cedric,False,,2013-11-08
3018812,Jeff,False,Redfern,2012-07-22
42956772,Kerry,True,,2015-08-31
31835767,Byron,False,Bondi,2015-04-24
81426608,Rachael,False,Longueville,2016-07-03
114414374,George,False,,2017-02-01
152020347,Lily,False,,2017-09-25
152087874,Rajesh,False,,2017-09-25
9045031,Nicole,True,North Sydney,2013-09-25
152118160,Luke,True,,2017-09-25
115283707,Miguel,False,Darlinghurst,2017-02-07
152133489,Marc,False,,2017-09-26
24669204,Douglas,False,,2014-12-09
45428733,Jo,False,,2015-09-30
45428733,Joanne,False,,2015-09-30
64861163,Siobhan,False,Little Bay,2016-03-29
75277296,Bonnie,False,Marrickville,2016-06-01
65712337,Gillian,False,,2016-04-04
62285973,André,False,,2016-03-09
60226902,B,False,,2016-02-24
17772157,Joey,False,Summer Hill,2014-07-07
73308850,Malin,False,,2016-05-22
69189185,Anna,False,,2016-04-27
152242545,Cez,False,Stanmore,2017-09-26
130352327,Prasadi,False,North Bondi,2017-05-15
10220506,Mitchell,False,,2013-11-24
152247252,Dani,False,,2017-09-26
152247883,Tulika,False,,2017-09-26
137278159,Likehome,False,Rhodes,2017-06-27
9992955,Juan,False,Neutral Bay,2013-11-13
152261856,Ben,False,Avalon Beach,2017-09-26
9157690,Roslyn,True,Newtown,2013-10-01
152144923,Shores,False,Avalon Beach,2017-09-26
24498920,Jess,False,,2014-12-04
148004178,Christy,False,,2017-08-28
5505656,Amr,False,,2013-03-17
109956173,Danilo,False,,2017-01-05
121462423,Sarah & Arno,True,,2017-03-19
121462423,Sarah & Arno,False,,2017-03-19
55833708,Carmella,False,Camperdown,2016-01-23
21629061,Gary,True,,2014-09-22
21629061,Gary,True,Chatswood,2014-09-22
10183641,Breanna,False,,2013-11-22
57706372,Sotiri,True,Newtown,2016-02-07
3408685,Stacey,False,,2012-08-29
1479884,Angie,True,,2011-12-06
83593584,Kelly,False,,2016-07-13
152329169,Ebrahim,False,,2017-09-27
2787407,Eeke,False,,2012-06-30
6418461,Simon,False,Tamarama,2013-05-16
37434746,Aviram,False,,2015-07-03
152375469,Steve & Cath,False,Lilyfield,2017-09-27
152375469,Steve & Cath,True,Lilyfield,2017-09-27
6340993,Edward,False,,2013-05-11
541395,Casey,True,,2011-04-28
71006122,欣,False,,2016-05-08
1892454,Gail,True,Pyrmont,2012-03-09
26393143,Patrick,False,Darlinghurst,2015-01-20
50091021,Carmine,False,Kirribilli,2015-11-29
26878008,Rebekah,False,,2015-01-28
9912592,Ryan,False,Mascot,2013-11-09
14704901,Flur,False,Newtown,2014-04-25
50036275,Sophie,False,,2015-11-28
60462412,Mel,False,,2016-02-26
105057524,Jo,False,,2016-11-24
62720100,Eleni,False,Darlinghurst,2016-03-13
34264588,Fi,False,,2015-05-26
152589323,Alex,False,Ultimo,2017-09-29
103596396,Anne,False,,2016-11-13
152636337,Ronald,True,,2017-09-29
7409466,Zuzana,False,,2013-07-10
152638899,Chris,False,,2017-09-29
152640432,Andrew,False,Bankstown,2017-09-29
9470069,Nicholas,False,Surry Hills,2013-10-16
26327287,Jonny,False,Redfern,2015-01-18
148584244,Margaret,False,,2017-08-31
22664699,Verity,False,Lilyfield,2014-10-17
152653745,Kris,True,Annandale,2017-09-29
152653745,,,,
152654668,Tanya And Col,True,,2017-09-29
152654668,Tanya And Col,False,,2017-09-29
41987966,Helen,False,,2015-08-20
73493827,Ken,False,,2016-05-23
69571587,Samantha,False,Wolli Creek,2016-04-29
133687218,Li,False,Bexley,2017-06-06
39656151,Charlie,False,Overseas,2015-07-26
28537222,Lucy,False,North Bondi,2015-03-01
152530023,Mina,True,Glebe,2017-09-28
152530023,Mina,False,Glebe,2017-09-28
14770583,Sheela,False,Maroubra,2014-04-26
152754185,Jane,True,,2017-09-30
6689609,Kaljit,False,,2013-06-01
5215877,Milan,True,Sydney,2013-02-24
81085555,Flora,True,Beaconsfield,2016-07-01
14948324,Charles,False,Lewisham,2014-04-30
48360095,Angus,False,Newtown,2015-11-06
9749925,Nicola,False,,2013-11-01
67720694,Claudia,False,,2016-04-18
48119064,Jen,False,Bronte,2015-11-04
152904038,Chris,False,,2017-10-01
13554300,Lisa,False,Kingsford,2014-03-26
2441342,Anna,False,,2012-05-22
48717650,Gary And Ngaio,False,,2015-11-10
4162352,Simon,True,,2012-11-15
4162352,Simon,False,,2012-11-15
49817521,Laura,False,,2015-11-24
34727847,Phou,True,Newtown,2015-06-01
41416733,Lain,False,Rosebery,2015-08-13
131367977,Niki,False,,2017-05-21
42358136,Simrita,False,Glebe,2015-08-24
152924615,Anthony,False,,2017-10-02
36864350,Sian,False,Bondi Beach,2015-06-27
90185563,Chris,False,,2016-08-16
147582446,Frank,False,Bexley,2017-08-24
50184209,Ernest,True,Manly,2015-11-30
50184209,Ernest,False,Manly,2015-11-30
106232951,Alejo,False,Sydney,2016-12-05
145151491,Liza And Chi,False,Ultimo,2017-08-09
31158393,Marijke,False,Cremorne,2015-04-13
1009196,Ingrid,False,,2011-08-23
152940302,Terry,False,Potts Point,2017-10-02
152940302,Chalotte,False,Potts Point,2017-10-02
65545908,Leah,False,,2016-04-03
152956406,Roslyn,False,Turrella,2017-10-02
34508583,Terence,True,,2015-05-29
5594769,Sangita,False,Coogee,2013-03-24
78108820,Cris,False,,2016-06-16
112814492,Paul,False,,2017-01-23
153055659,Chris & Caline,False,,2017-10-03
13626706,Melina,False,,2014-03-28
53901717,Mark,False,Manly,2016-01-09
42954539,Paul,False,,2015-08-30
26841867,Vicky,False,,2015-01-28
33541657,Daphne + Katrina,False,Putney,2015-05-17
33541657,Daphne,False,Putney,2015-05-17
1002864,Dan,True,,2011-08-22
1002864,Dan,False,,2011-08-22
16387599,Chanel,False,Mascot,2014-06-04
152879723,Sue,True,,2017-10-01
25727583,Mikaela,True,,2015-01-07
76458718,Petra,False,,2016-06-07
35163903,Pia,False,Newtown,2015-06-06
33343786,Cindy,False,Lane Cove,2015-05-14
153178626,Katrina,False,Greenwich,2017-10-03
18354246,Rosy,True,Woolloomooloo,2014-07-18
35496259,Alice,False,,2015-06-10
42794336,James,False,,2015-08-28
141970896,Sophie,False,,2017-07-23
51126068,Cléber,False,,2015-12-12
73135715,Ele,False,,2016-05-21
20052408,Margaret,False,North Bondi,2014-08-15
25610990,Paul,False,,2015-01-04
4155520,Sophie,False,,2012-11-15
115567103,Claire,False,,2017-02-08
1009925,Charlotte,False,,2011-08-23
24348366,Olly,False,,2014-12-01
131590508,Anna,False,Surry Hills,2017-05-23
153321813,Helen,False,Bondi Beach,2017-10-04
99029296,Rory,False,,2016-10-10
53758653,Tracy,False,Ultimo,2016-01-07
50779492,David,False,Surry Hills,2015-12-07
9005105,Kimberley,False,,2013-09-23
118508328,David,False,,2017-02-28
125537308,Rafaela,False,,2017-04-12
23646369,Chris,False,Redfern,2014-11-12
124191952,Shannon,False,Strathfield,2017-04-04
124191952,Fedge,False,Strathfield,2017-04-04
153452997,Charles,False,Palm Beach,2017-10-05
15618693,Honey,False,Mascot,2014-05-16
22853208,Josef,False,,2014-10-22
152414295,Sky Homes,False,North Sydney,2017-09-28
57792521,Gulcin,False,,2016-02-07
102664004,Megan,False,Haymarket,2016-11-06
34348233,Teeray,False,Chatswood,2015-05-27
21658607,Een,False,,2014-09-22
62721918,Olivia,False,,2016-03-13
59823527,Clarisse,False,Newtown,2016-02-21
39905409,Laura And Tony,False,,2015-07-29
145120559,Richard,False,Ultimo,2017-08-09
36264810,Susan & Jerome,False,,2015-06-20
25675852,Christian,False,,2015-01-06
25675852,Christian,True,,2015-01-06
53667288,Alyssa,False,Edgecliff,2016-01-07
153559232,Alessandro,False,Double Bay,2017-10-06
21826827,Amy,False,,2014-09-27
11083484,Joel Ernest,False,Paddington,2014-01-07
153050736,Joseph,False,,2017-10-02
13648755,Bernard,False,Drummoyne,2014-03-28
117957293,Hannah,False,Cremorne,2017-02-24
38432172,Zak,True,Mosman,2015-07-14
105759290,Laura,False,Sydney,2016-11-30
11499404,Rory,False,North Sydney,2014-01-21
3405558,Angus,False,Seaforth,2012-08-28
28713935,Alicia,False,Bondi Beach,2015-03-03
72400487,Rachel,False,,2016-05-16
88341595,Ellen,False,,2016-08-06
153616236,Ivy,True,Haymarket,2017-10-07
153616236,Ivy,False,Haymarket,2017-10-07
92083488,Vk,False,,2016-08-27
15032766,Anuj,False,,2014-05-03
21304539,Luisa,False,,2014-09-14
53099252,Cheryl,False,Croydon Park,2016-01-02
70884224,Andreas,False,Darlinghurst,2016-05-08
53223114,Annette,False,Surry Hills,2016-01-03
53223114,,,,
22296627,Tanya,False,Avalon Beach,2014-10-08
22296627,,,,
9338444,Diana & Roman,False,,2013-10-09
153704873,Orla,False,Randwick,2017-10-08
3173728,Seana,False,,2012-08-06
67827725,Kerry,False,,2016-04-18
153712717,Khris,False,,2017-10-08
153715121,Gary,False,,2017-10-08
102149276,Simone,False,Paddington,2016-11-01
2974942,Alexandr,False,,2012-07-18
21707492,Kristy,False,,2014-09-24
153445375,Fei,True,Pyrmont,2017-10-05
153808936,Natalie,False,Eastlakes,2017-10-08
124942703,LIsbet,False,,2017-04-09
94075953,Kate,True,Palm Beach,2016-09-07
78683933,Francesca,False,,2016-06-19
92084504,Vanessa,True,,2016-08-27
92687779,Raffael,False,Newtown,2016-08-30
110538350,Joanne,False,Roselands,2017-01-08
7657249,Chris,False,Woollahra,2013-07-22
153853333,Helen,False,,2017-10-09
54153538,Christine,True,,2016-01-11
153832364,Yuki,False,Mosman,2017-10-09
89041477,Danielle,False,,2016-08-10
153903403,Carol,False,,2017-10-09
109652147,Salesh,True,,2017-01-03
109652147,Salesh,False,,2017-01-03
109290514,Kate,False,,2017-01-01
153955481,Jasmin,False,,2017-10-09
71250098,Tara,False,,2016-05-10
43452477,Greg,False,Burwood,2015-09-05
43452477,,,,
1700692,Ben,False,Bellevue Hill,2012-02-05
3894191,Meg,False,,2012-10-16
100297233,Dean,False,,2016-10-18
153974868,Veronica,False,Bondi Junction,2017-10-09
153977144,Mandy,False,Ultimo,2017-10-09
133467502,Jo,False,Darlinghurst,2017-06-04
97225914,Tooka,False,,2016-09-29
4079383,Phill,False,Marrickville,2012-11-06
14032137,Dylan,False,,2014-04-08
17331,Marisa,False,North Bondi,2009-05-16
153993676,Sabine And Adam,False,Manly,2017-10-10
49529568,Kate,True,,2015-11-21
49105385,Sebastián,False,North Bondi,2015-11-15
154007326,Kwame,False,,2017-10-10
83869630,Max,False,Waterloo,2016-07-15
39505380,Sharon,False,Padstow Heights,2015-07-25
27814133,Kim,False,,2015-02-15
27247281,Sofie,True,Neutral Bay,2015-02-05
154479901,Susan,False,,2017-10-13
61320588,Connie,False,,2016-03-02
7472425,Hannah,False,Potts Point,2013-07-14
130505981,David,False,Cammeray,2017-05-15
4498513,Sarah,True,,2012-12-26
89739931,Alex,False,,2016-08-13
37025939,Antonio,False,,2015-06-29
92909769,Madeline,True,,2016-09-01
151622025,Erika,False,,2017-09-22
3496484,Kim,False,,2012-09-07
154149094,Kelly,False,Bondi Beach,2017-10-11
119523975,Louise,False,,2017-03-06
67720839,Benjamin,False,Surry Hills,2016-04-18
27822199,Vera,False,,2015-02-16
154153141,Charles,False,Stanmore,2017-10-11
25013577,Faith,False,Pyrmont,2014-12-19
21756562,Polly,False,Rose Bay,2014-09-25
87622971,Shulin,False,,2016-08-02
17539044,Micha  And Peter,False,Vaucluse,2014-07-02
52984210,Mario,False,Surry Hills,2016-01-01
154235386,Neil,False,Lane Cove,2017-10-11
84673170,Change,False,,2016-07-19
84673170,,,,
154266125,Erin,False,,2017-10-12
22394353,Nancy,True,,2014-10-11
34617904,Anna,False,Manly,2015-05-31
40911605,Michael,False,Bronte,2015-08-09
29391982,Tania,True,,2015-03-15
1556169,Tommi & Rafaela,False,Avalon Beach,2012-01-02
42248914,Clare,False,,2015-08-23
154299392,Mi,False,Kingsford,2017-10-12
85761884,Janie,True,,2016-07-24
85761884,Janie,False,,2016-07-24
7065972,Adam,True,Marrickville,2013-06-23
154380790,Mathew,False,Newtown,2017-10-12
154378477,Alisha,False,Kensington,2017-10-12
20409511,Laural,False,,2014-08-22
154374583,Sascha,False,Woollahra,2017-10-12
627781,Hannah,False,,2011-05-26
10336146,Angel,False,Haymarket,2013-11-29
10336146,Angel,False,,2013-11-29
5146640,Andy,False,,2013-02-19
27560591,Mariane,False,,2015-02-10
5552347,Angela,True,,2013-03-20
33636464,Scott,False,,2015-05-18
9512374,Carole & Thibaud,False,Fairlight,2013-10-19
15626671,Lisa,False,Manly,2014-05-17
30598076,Hannah,False,Erskineville,2015-04-04
19728303,Clare,False,,2014-08-09
10956316,Rory,False,North Bondi,2014-01-02
154511779,Kat,False,Willoughby,2017-10-13
22936019,Peter,False,North Bondi,2014-10-24
4747412,Caroline,False,Pyrmont,2013-01-18
30444169,Seamus,False,Balmain,2015-04-01
150203955,Romy,False,,2017-09-11
5204218,Jessica,False,Lilyfield,2013-02-24
38913644,Kelvin,False,,2015-07-19
154518311,Greg,False,Randwick,2017-10-14
40141002,Maria Agustina,False,Woollahra,2015-07-31
148874180,Johnny,False,,2017-09-03
154519407,Rachele,False,Northbridge,2017-10-14
20629899,Lisa,False,,2014-08-27
67889796,Tiffany,False,Petersham,2016-04-19
29960444,Peni,False,Mosman,2015-03-24
108325523,Olivia,False,,2016-12-24
36698710,Kirsten,False,,2015-06-25
154530088,John,False,Chatswood,2017-10-14
154532405,Anthony,False,Ultimo,2017-10-14
38099342,Yi-Hsuan,False,Zetland,2015-07-10
18655242,Karl,False,,2014-07-22
154552564,宇,False,,2017-10-14
7489003,Alain,False,Bondi,2013-07-15
60588506,Eitan & Gabi,False,Rose Bay,2016-02-27
44968706,Trudy,False,,2015-09-23
112040108,Gerard,True,Tempe,2017-01-18
35352493,Diana,True,,2015-06-09
19182958,Don,True,North Bondi,2014-07-30
154619701,Steve & Cheryl,False,,2017-10-14
